userid,saledatetime,StickerPrice,Odometer
5930,2018-02-18 15:06:00,26878,14063
5931,2018-03-18 06:41:00,13419,14026
5932,2018-01-27 08:46:00,12572,17772
5933,2018-03-06 08:10:00,14133,20240
5937,2018-05-12 08:57:00,16217,14865
5938,2018-06-03 08:10:00,25401,17620
5940,2018-04-05 02:17:00,30280,15084
5942,2018-04-06 05:32:00,17644,7293
5943,2018-03-16 17:39:00,18659,15598
5945,2018-04-26 08:50:00,22553,20766
5948,2018-05-19 17:27:00,25048,21514
5952,2018-03-27 12:00:00,34188,24256
5954,2018-04-10 04:41:00,12487,13746
5963,2018-05-18 01:06:00,17488,15247
5969,2018-05-26 19:53:00,20602,24181
5971,2018-04-11 03:25:00,21182,22354
5972,2018-01-28 14:21:00,12365,9710
5974,2018-03-05 04:34:00,35263,18579
5975,2018-02-24 22:13:00,35831,12749
5979,2018-05-12 09:12:00,28979,12694
5980,2018-04-04 18:47:00,25650,21695
5982,2018-05-26 03:31:00,31961,27588
5983,2018-01-23 16:41:00,23865,15159
5984,2018-06-26 09:42:00,26039,11812
5986,2018-04-30 02:58:00,28266,18480
5987,2018-03-20 09:20:00,29939,14982
5989,2018-05-29 09:24:00,17187,11156
5990,2018-05-09 06:28:00,32465,21740
5991,2018-03-01 22:10:00,17292,21187
5992,2018-04-06 23:31:00,32820,19846
5993,2018-05-18 00:36:00,13882,8165
5994,2018-02-10 21:15:00,16977,23093
5998,2018-03-26 20:36:00,19126,15738
6000,2018-03-27 09:54:00,36975,21093
6003,2018-04-10 16:06:00,29962,20989
6004,2018-06-15 22:57:00,16073,20822
6005,2018-02-10 23:15:00,18140,13442
6006,2018-03-20 17:16:00,19948,15985
6010,2018-03-03 04:23:00,26765,12029
6011,2018-04-28 23:03:00,31578,15473
6018,2018-04-29 13:42:00,12416,21725
6019,2018-02-28 16:17:00,12442,11732
6026,2018-05-23 06:48:00,29145,20744
6027,2018-06-03 23:46:00,29710,12913
6028,2018-03-12 23:39:00,33390,18017
6030,2018-05-19 09:25:00,33309,9993
6031,2018-03-31 15:44:00,34297,26289
6032,2018-04-09 21:47:00,23272,24982
6034,2018-06-27 08:43:00,24063,11219
6036,2018-06-26 08:51:00,15552,8665
6037,2018-03-28 01:42:00,23186,12956
6038,2018-02-14 18:21:00,31574,11472
6041,2018-03-20 01:42:00,32322,19697
6042,2018-04-22 12:11:00,28929,16679
6047,2018-02-22 00:00:00,27906,14372
6048,2018-03-25 22:32:00,23827,11148
6049,2018-05-23 20:46:00,23188,30957
6050,2018-02-18 09:32:00,34067,22220
6053,2018-02-18 03:59:00,27459,12238
6054,2018-06-09 19:11:00,34856,22457
6056,2018-04-05 22:47:00,31527,25458
6058,2018-01-23 19:54:00,12081,17624
6061,2018-04-02 11:08:00,13137,21941
6062,2018-04-24 14:59:00,28647,26594
6063,2018-03-31 07:58:00,22150,12645
6066,2018-04-08 22:52:00,14123,10237
6067,2018-03-17 05:26:00,22917,22875
6068,2018-03-14 21:07:00,12942,9883
6070,2018-03-13 22:04:00,27878,12363
6072,2018-04-10 04:56:00,18639,9592
6074,2018-05-08 06:12:00,33324,17997
6075,2018-02-03 02:40:00,20957,18287
6076,2018-03-05 13:56:00,35481,30644
6077,2018-02-04 20:49:00,32081,17624
6078,2018-03-02 18:38:00,25539,21662
6082,2018-05-10 19:18:00,16700,17010
6083,2018-04-29 20:31:00,32557,19767
6088,2018-04-11 23:01:00,36667,23000
6089,2018-04-23 05:15:00,12288,7686
6090,2018-05-01 20:26:00,21857,12557
6091,2018-03-11 03:04:00,34554,20366
6093,2018-02-09 23:06:00,30493,15148
6095,2018-02-07 05:43:00,19071,13721
6097,2018-02-02 06:56:00,35439,20632
6100,2018-05-29 11:26:00,21801,14540
6106,2018-06-01 00:01:00,18910,19673
6107,2018-05-19 08:13:00,12533,11760
6109,2018-04-04 13:27:00,35643,22693
6111,2018-01-19 05:00:00,24741,11422
6112,2018-04-14 07:50:00,17569,17271
6113,2018-01-20 04:16:00,14879,14464
6115,2018-04-11 19:22:00,30670,13201
6121,2018-02-20 00:53:00,35026,22508
6124,2018-03-11 03:34:00,15909,18773
6125,2018-03-23 16:35:00,15038,20512
6126,2018-04-24 21:23:00,21874,16562
6128,2018-04-22 22:42:00,18805,17641
6129,2018-03-16 17:31:00,17716,19315
6130,2018-04-10 05:57:00,35069,14521
6136,2018-04-29 21:32:00,20255,18077
6137,2018-02-22 23:11:00,12217,11665
6138,2018-05-02 21:05:00,30508,23152
6139,2018-04-08 08:21:00,36648,26994
6143,2018-05-27 13:09:00,35383,20615
6149,2018-05-02 11:43:00,36814,21044
6150,2018-05-09 02:05:00,23338,17002
6154,2018-04-06 08:13:00,12395,9719
6158,2018-06-28 22:57:00,20940,16282
6159,2018-03-13 23:09:00,29633,14890
6160,2018-06-29 15:39:00,31964,27589
6162,2018-02-12 13:41:00,22682,12804
6167,2018-04-20 18:27:00,18689,21607
6169,2018-03-15 07:08:00,15241,16572
6171,2018-02-09 22:37:00,12713,17814
6172,2018-06-03 11:51:00,15967,10790
6179,2018-02-24 19:17:00,34035,20210
6180,2018-04-04 19:12:00,15461,14638
6184,2018-04-05 18:23:00,18413,11524
6189,2018-06-19 13:18:00,15820,16746
6190,2018-03-16 02:54:00,29842,16953
6193,2018-04-01 11:38:00,16925,13078
6195,2018-03-08 05:46:00,21566,16470
6196,2018-05-13 01:14:00,29724,14917
6199,2018-05-13 16:03:00,13211,13963
6201,2018-04-28 08:29:00,14666,12400
6206,2018-02-25 15:38:00,17434,21230
6208,2018-02-12 05:28:00,13959,16188
6209,2018-03-18 13:24:00,20541,12162
6210,2018-03-17 07:26:00,15097,18529
6214,2018-06-05 00:49:00,29836,14951
6216,2018-01-24 07:26:00,22188,14656
6217,2018-02-12 02:17:00,28281,22484
6218,2018-03-01 09:56:00,36955,27086
6221,2018-06-15 20:54:00,23664,21099
6222,2018-05-20 00:04:00,14603,6381
6224,2018-04-27 13:01:00,19795,15938
6227,2018-04-24 20:10:00,12392,5717
6229,2018-03-14 11:38:00,15488,16647
6230,2018-05-15 13:27:00,33500,14050
6232,2018-03-29 17:46:00,16288,16886
6233,2018-05-02 03:52:00,22138,8642
6237,2018-06-07 13:55:00,25072,15522
6238,2018-06-19 08:24:00,27824,14347
6241,2018-05-08 21:28:00,12267,3680
6243,2018-04-27 11:26:00,23247,18974
6245,2018-04-25 14:31:00,24361,21308
6247,2018-06-23 16:45:00,29001,20700
6250,2018-04-21 04:11:00,29368,24810
6252,2018-04-29 11:35:00,13174,9952
6253,2018-06-18 23:31:00,26727,24018
6254,2018-02-26 22:22:00,21503,16451
7091,2018-05-12 00:33:00,26352,17906
7093,2018-04-02 23:14:00,14238,14271
7094,2018-03-20 13:02:00,26665,21999
7095,2018-04-09 02:09:00,16144,16843
7096,2018-03-17 09:47:00,25456,11637
7097,2018-02-28 02:08:00,24513,19354
7098,2018-02-02 05:17:00,13695,14109
7099,2018-05-16 22:34:00,20710,16213
7102,2018-06-10 18:40:00,23006,16902
7104,2018-03-23 21:53:00,13570,16071
7106,2018-06-01 13:12:00,35474,28642
7108,2018-02-01 10:29:00,22579,24774
7110,2018-04-13 06:33:00,34598,22379
7113,2018-04-14 14:22:00,33868,20160
7116,2018-02-12 04:17:00,19737,19921
7117,2018-02-25 23:18:00,33229,21969
7121,2018-04-17 01:41:00,14012,20204
7124,2018-04-04 03:55:00,13471,12041
7125,2018-02-04 22:36:00,32054,21616
7126,2018-01-10 22:05:00,23505,11052
7129,2018-02-16 08:17:00,21385,12415
7130,2018-06-21 19:36:00,29356,20807
7132,2018-04-19 02:57:00,14253,16276
7135,2018-02-20 05:37:00,30905,11272
7140,2018-03-04 22:22:00,27189,22157
7141,2018-02-17 04:02:00,19230,13769
7143,2018-04-28 04:49:00,27633,14290
7144,2018-06-07 22:20:00,28827,12648
7145,2018-05-12 10:03:00,25837,17751
7146,2018-03-30 01:49:00,36245,26873
7147,2018-05-04 23:18:00,15693,12708
7148,2018-04-05 15:16:00,16124,8837
7149,2018-03-10 18:40:00,17041,27112
7156,2018-01-29 20:06:00,13404,18021
7158,2018-03-31 09:02:00,16479,14944
7160,2018-06-16 17:58:00,12871,13861
7164,2018-03-11 03:33:00,15272,14582
7165,2018-06-21 10:25:00,23059,32918
7166,2018-04-11 01:43:00,27354,16206
7167,2018-03-09 22:16:00,14365,10310
7168,2018-04-05 11:41:00,15633,14690
7169,2018-01-19 13:09:00,25309,9593
7170,2018-02-14 12:15:00,29932,14980
7173,2018-02-04 05:44:00,34276,14283
7175,2018-05-27 15:17:00,35406,20622
7179,2018-03-17 20:48:00,20105,16032
7181,2018-05-07 09:31:00,22272,32682
7186,2018-03-08 14:58:00,32415,17724
7189,2018-03-17 06:07:00,25496,17649
7193,2018-04-30 21:00:00,19090,9727
7194,2018-04-30 12:16:00,15919,10776
7196,2018-03-03 22:04:00,26816,14045
7199,2018-04-17 19:32:00,22439,14732
7200,2018-02-21 16:20:00,28274,16482
7205,2018-04-09 11:01:00,17572,23272
7206,2018-02-14 06:17:00,33576,22073
7207,2018-01-29 21:06:00,17735,11321
7210,2018-04-14 07:06:00,29131,24739
7213,2018-04-13 12:24:00,33264,15979
7219,2018-04-18 15:16:00,13539,14062
7223,2018-01-28 16:51:00,16889,11067
7225,2018-03-17 23:44:00,23742,31122
7226,2018-02-15 17:56:00,12883,15865
7228,2018-01-24 09:24:00,24574,15372
7229,2018-02-17 10:13:00,23472,15042
7230,2018-04-14 06:42:00,29231,20769
7233,2018-02-19 22:37:00,12137,11641
7235,2018-03-27 16:20:00,29766,22930
7236,2018-05-23 06:21:00,26138,11841
7240,2018-02-16 11:00:00,36391,26917
7244,2018-05-17 02:31:00,20081,14024
7253,2018-04-24 20:58:00,20093,16028
7257,2018-02-17 02:50:00,31189,17357
7260,2018-05-08 18:35:00,24582,9374
7262,2018-01-19 06:53:00,31146,13344
7263,2018-04-19 11:27:00,35506,24652
7273,2018-02-13 03:18:00,19350,9805
7274,2018-02-16 12:22:00,12577,11773
7278,2018-01-22 00:54:00,19355,13807
7280,2018-02-18 15:28:00,24845,21453
7283,2018-02-24 19:21:00,27692,20308
7284,2018-05-28 11:44:00,15252,12575
7286,2018-03-10 21:48:00,28901,20670
7288,2018-05-05 06:06:00,35541,24662
7290,2018-03-16 23:17:00,21276,18383
7295,2018-05-18 18:10:00,30233,13070
7296,2018-04-17 23:46:00,21559,18468
7306,2018-03-18 08:12:00,15514,12654
7312,2018-01-21 19:45:00,12664,7799
7313,2018-05-25 11:28:00,32993,21898
7318,2018-03-24 09:10:00,14055,14216
7319,2018-05-08 13:21:00,16109,8833
7322,2018-06-15 06:43:00,29440,16832
7326,2018-03-29 07:46:00,31374,23412
7328,2018-04-16 02:38:00,23264,22979
7333,2018-06-03 03:46:00,24765,23429
7335,2018-03-21 04:31:00,23133,16940
7340,2018-04-30 06:11:00,14890,10467
7341,2018-05-09 16:08:00,33051,23915
7342,2018-02-22 11:04:00,30103,19031
7346,2018-05-08 20:28:00,26203,11861
7347,2018-03-03 05:06:00,19629,15889
7350,2018-03-23 13:45:00,25973,19792
7351,2018-01-27 15:55:00,31673,31502
7353,2018-04-14 07:24:00,13151,13945
7354,2018-03-12 16:30:00,34643,36393
7355,2018-03-11 15:21:00,35703,30711
7357,2018-05-06 11:17:00,18134,19440
7358,2018-06-14 22:45:00,16987,11096
7361,2018-05-05 01:35:00,12328,15698
7362,2018-02-28 23:42:00,34960,18488
7364,2018-05-07 05:02:00,20462,14139
7365,2018-04-04 18:26:00,32411,17723
7368,2018-05-17 06:08:00,27132,22140
7371,2018-04-10 16:51:00,21213,14364
7372,2018-04-01 05:41:00,25476,19643
7376,2018-04-30 04:04:00,15281,18584
7377,2018-02-22 03:01:00,12374,7712
7380,2018-03-12 22:56:00,28252,22476
7384,2018-05-07 12:12:00,14818,18445
7386,2018-03-31 19:00:00,26115,17835
7391,2018-04-10 11:57:00,13412,22024
7394,2018-02-15 20:57:00,13889,18167
7395,2018-05-13 06:55:00,25738,19721
7397,2018-05-01 18:27:00,33446,18034
7398,2018-03-31 02:10:00,17727,19318
7399,2018-02-07 18:38:00,33319,21996
7400,2018-03-03 22:37:00,12201,9660
7403,2018-03-11 08:50:00,14876,6463
7406,2018-05-14 06:48:00,32248,11674
7407,2018-06-08 18:55:00,15342,10602
7411,2018-03-05 00:45:00,21742,16523
7414,2018-04-25 10:34:00,20541,16162
7415,2018-05-08 23:34:00,27927,18378
7416,2018-05-16 04:18:00,34370,14311
7417,2018-05-21 21:35:00,18504,15551
7418,2018-02-03 13:29:00,17696,13309
7421,2018-04-22 16:51:00,28273,18482
7423,2018-03-12 08:53:00,17315,21194
7429,2018-04-09 10:33:00,14292,6287
7431,2018-04-03 18:01:00,19422,17827
7432,2018-05-11 02:28:00,20588,18176
7433,2018-03-14 10:18:00,12209,7663
7435,2018-04-09 14:15:00,20802,16240
7436,2018-02-19 23:04:00,18885,11665
7438,2018-04-19 13:32:00,21852,14556
7439,2018-06-05 07:55:00,28590,22577
7442,2018-05-23 18:48:00,35370,28611
7443,2018-04-24 20:10:00,32115,19635
7444,2018-05-25 03:15:00,24564,21369
7447,2018-05-14 11:44:00,29100,16730
7448,2018-06-12 20:51:00,21984,14595
7449,2018-03-04 11:54:00,28939,20682
7451,2018-06-10 20:02:00,21857,14557
7452,2018-04-20 22:28:00,22367,18710
7454,2018-03-09 09:07:00,15827,12748
7455,2018-03-25 10:59:00,17003,13101
7456,2018-03-22 17:40:00,22703,18811
7458,2018-02-23 09:35:00,15818,8745
7461,2018-03-12 19:31:00,15978,8793
7463,2018-04-25 21:40:00,19457,15837
7465,2018-03-01 17:41:00,31883,23565
7466,2018-01-25 17:14:00,31293,15388
7468,2018-05-08 01:24:00,22217,14665
7472,2018-02-06 09:43:00,33093,17928
7474,2018-01-31 10:08:00,36313,16894
7475,2018-05-22 07:27:00,22649,20795
7476,2018-03-03 05:23:00,33114,19934
7479,2018-04-17 08:17:00,26548,13964
7480,2018-03-10 15:28:00,29264,18779
7482,2018-02-08 04:22:00,28597,16579
7486,2018-04-04 12:02:00,27970,18391
7487,2018-01-26 12:51:00,27826,18348
7488,2018-05-02 17:47:00,18253,19476
7489,2018-04-08 19:41:00,25753,17726
7490,2018-03-25 21:38:00,23765,17129
7492,2018-04-21 17:11:00,16421,8926
7493,2018-05-28 00:26:00,27846,16354
7494,2018-04-01 10:37:00,14180,12254
7496,2018-03-11 19:29:00,32898,13869
7499,2018-03-22 10:48:00,27237,14171
7500,2018-03-28 13:03:00,15130,10539
7501,2018-02-05 22:21:00,13960,14188
7502,2018-03-14 14:33:00,12922,9877
7503,2018-02-18 18:57:00,30443,17133
8964,2018-01-13 22:12:00,31910,11573
8966,2018-05-18 09:52:00,30544,21163
8969,2018-04-14 10:37:00,22438,12732
8970,2018-02-16 21:17:00,28968,28690
8973,2018-05-16 17:46:00,28494,14548
8976,2018-05-24 06:11:00,15460,18638
8980,2018-04-19 11:47:00,32743,27823
8982,2018-02-07 05:36:00,35605,24682
8985,2018-03-01 03:06:00,27455,22236
8988,2018-04-25 14:31:00,19195,9759
8993,2018-06-15 11:21:00,14973,10492
8995,2018-02-12 15:11:00,19433,17830
8996,2018-03-11 06:45:00,21519,18456
9004,2018-05-20 01:20:00,36397,24919
9006,2018-04-16 02:03:00,30620,21186
9007,2018-05-07 08:40:00,29225,16768
9008,2018-06-07 12:16:00,13123,13937
9009,2018-04-22 22:13:00,29910,16973
9011,2018-02-04 00:30:00,22590,14777
9012,2018-02-15 08:28:00,35007,16502
9013,2018-04-20 01:24:00,19300,13790
9018,2018-05-19 14:16:00,28096,22429
9019,2018-03-05 04:51:00,36571,22971
9020,2018-03-09 21:35:00,25037,9511
9021,2018-05-17 05:57:00,22740,18822
9022,2018-03-27 01:48:00,17306,15192
9026,2018-02-19 02:40:00,25873,17762
9027,2018-03-03 15:56:00,30671,23201
9028,2018-05-05 10:32:00,17597,13279
9031,2018-06-05 03:19:00,20325,26097
9032,2018-02-02 21:08:00,34885,26466
9034,2018-02-18 07:18:00,15447,16634
9040,2018-03-16 10:20:00,25674,15702
9045,2018-02-27 01:45:00,29137,24741
9046,2018-04-07 02:29:00,12963,15889
9050,2018-04-05 00:16:00,28080,14424
9052,2018-02-27 03:21:00,17536,15261
9053,2018-04-05 22:19:00,22319,14696
9055,2018-05-24 04:23:00,33279,13984
9058,2018-06-02 14:58:00,36216,20865
9060,2018-05-01 22:52:00,21676,22503
9064,2018-03-03 00:26:00,15913,10774
9069,2018-02-06 21:01:00,19290,15787
9070,2018-05-02 10:20:00,22895,12868
9071,2018-05-06 20:37:00,21020,22306
9076,2018-04-09 17:55:00,34711,30413
9077,2018-06-01 21:30:00,18375,11512
9079,2018-03-29 09:41:00,31539,15462
9080,2018-04-27 00:31:00,24757,17427
9081,2018-03-18 19:45:00,19918,21975
9086,2018-03-02 18:06:00,28115,18435
9089,2018-01-26 11:37:00,16615,8984
9092,2018-04-19 17:30:00,18571,9571
9096,2018-03-18 21:08:00,18806,7642
9100,2018-02-06 10:23:00,20768,26230
9102,2018-04-02 21:29:00,32829,21849
9103,2018-05-29 10:05:00,26076,17823
9104,2018-02-24 10:14:00,27221,20166
9105,2018-03-04 06:23:00,15246,8574
9106,2018-05-23 05:04:00,31049,17315
9109,2018-04-26 21:39:00,23823,23147
9113,2018-04-24 02:31:00,20065,20019
9117,2018-02-20 21:08:00,19069,23721
9118,2018-05-27 14:10:00,18777,15633
9119,2018-05-03 11:36:00,35089,22527
9122,2018-03-18 08:31:00,22158,20647
9123,2018-02-27 08:18:00,17060,23118
9125,2018-02-27 17:31:00,33927,22178
9126,2018-03-08 10:42:00,17919,19376
9127,2018-04-07 21:51:00,21384,16415
9129,2018-04-11 03:58:00,20207,18062
9133,2018-04-27 02:25:00,19565,21870
9134,2018-05-18 20:07:00,30040,21012
9135,2018-03-10 19:04:00,23272,10982
9136,2018-03-23 17:02:00,28359,16508
9137,2018-01-31 19:38:00,36079,24824
9138,2018-05-17 10:41:00,34155,12246
9139,2018-03-20 07:08:00,32484,21745
9141,2018-01-15 20:36:00,29425,26828
9142,2018-02-22 09:02:00,34199,18260
9145,2018-05-12 19:32:00,27778,18333
9146,2018-05-06 09:23:00,18289,9487
9153,2018-03-26 19:09:00,17851,15355
9156,2018-05-06 22:37:00,27590,16277
9157,2018-03-03 06:34:00,18264,17479
9160,2018-06-02 13:04:00,32705,17812
9165,2018-06-04 14:09:00,17752,17326
9169,2018-05-26 15:05:00,14156,14247
9171,2018-04-09 04:56:00,21097,12329
9798,2018-03-15 06:05:00,16846,9054
9800,2018-04-29 01:09:00,21933,22580
9801,2018-03-01 07:42:00,27190,22157
9803,2018-03-31 09:45:00,21075,20322
9805,2018-03-15 07:41:00,14133,8240
9808,2018-06-02 18:00:00,26804,16041
9812,2018-05-08 06:50:00,31375,23412
9814,2018-03-06 03:49:00,25926,25778
9816,2018-05-14 08:01:00,19463,11839
9817,2018-05-27 10:52:00,18666,13600
9819,2018-04-08 07:07:00,27428,14229
9820,2018-02-06 04:40:00,13512,14053
9822,2018-06-06 03:08:00,12101,17630
9823,2018-04-29 08:34:00,17109,17133
9824,2018-02-28 20:23:00,35118,14535
9827,2018-04-14 07:26:00,25794,19738
9828,2018-04-07 22:24:00,18537,17561
9831,2018-02-12 01:40:00,22342,14703
9832,2018-06-01 10:24:00,20702,16211
9834,2018-04-07 13:42:00,33650,18095
9835,2018-05-07 13:32:00,25945,11783
9836,2018-03-20 10:53:00,24558,21367
9838,2018-03-31 16:04:00,24844,9453
9841,2018-05-21 09:45:00,18308,15492
9845,2018-04-02 12:12:00,15724,14717
9851,2018-02-18 02:10:00,24248,9274
9853,2018-05-01 13:45:00,22259,20678
9857,2018-04-01 05:02:00,32060,17618
9861,2018-06-06 04:52:00,17602,17281
9862,2018-03-14 09:57:00,14840,8452
9865,2018-04-17 15:25:00,12961,13888
9866,2018-04-22 16:06:00,18666,13600
9867,2018-05-10 23:57:00,23409,13023
9869,2018-02-28 21:57:00,22782,16835
9872,2018-05-12 16:43:00,28440,12532
9874,2018-06-16 21:22:00,36946,23084
9879,2018-03-29 05:48:00,20285,18086
9880,2018-03-05 10:22:00,20033,20010
9885,2018-05-01 09:10:00,33222,19967
9886,2018-06-24 13:10:00,30299,19090
9889,2018-03-26 19:37:00,22058,14617
9892,2018-02-22 19:21:00,30773,25232
9894,2018-05-25 15:27:00,20240,14072
9896,2018-02-01 17:33:00,16753,11026
9897,2018-03-15 21:49:00,36673,21002
9898,2018-02-17 05:58:00,35770,16731
9900,2018-04-23 00:58:00,34943,18483
9903,2018-06-13 06:34:00,18245,21473
9904,2018-03-07 01:32:00,21067,14320
9905,2018-06-21 01:16:00,21842,20553
9907,2018-02-25 14:39:00,19936,9981
9910,2018-03-07 01:04:00,35549,18665
9916,2018-04-03 19:47:00,15690,20707
9918,2018-02-14 22:52:00,12982,15895
9920,2018-05-11 21:54:00,26018,15805
9928,2018-03-08 06:02:00,21080,14324
9930,2018-01-25 09:43:00,28268,12480
9931,2018-03-28 08:48:00,28557,18567
9932,2018-02-11 21:42:00,14315,16295
9933,2018-06-18 20:25:00,18266,13480
9941,2018-04-16 21:16:00,20409,14123
9942,2018-05-11 07:25:00,32447,17734
9944,2018-03-26 03:49:00,19032,7710
9947,2018-06-02 08:01:00,22147,12644
9948,2018-06-22 22:32:00,12865,15859
9949,2018-03-06 07:47:00,21396,24419
9951,2018-06-17 11:50:00,33202,17961
9954,2018-06-05 07:59:00,17821,7346
9965,2018-06-09 23:04:00,20500,14150
9966,2018-04-16 05:30:00,23268,10980
9970,2018-02-22 01:08:00,20859,8258
9971,2018-03-19 03:10:00,36501,14950
9972,2018-06-18 20:02:00,28634,20590
9973,2018-02-05 17:02:00,28378,12513
9975,2018-06-19 17:19:00,31354,17406
9976,2018-05-01 06:38:00,28623,24587
9977,2018-02-10 18:29:00,20261,22078
9980,2018-01-26 19:53:00,34013,24204
9991,2018-05-07 07:32:00,33452,22036
9993,2018-04-09 18:38:00,23186,16956
9997,2018-02-18 20:45:00,15832,20750
9998,2018-05-12 05:44:00,34917,28475
10001,2018-02-22 21:26:00,33276,13983
10002,2018-02-12 08:15:00,17264,15179
10003,2018-03-07 00:00:00,31636,19491
10004,2018-05-15 17:50:00,18393,17518
10005,2018-04-19 01:02:00,36433,18930
10006,2018-05-09 11:08:00,22181,12654
11467,2018-05-02 02:34:00,26262,23879
11468,2018-03-18 02:41:00,25216,23565
11471,2018-04-26 09:04:00,30517,13155
11475,2018-03-06 23:11:00,34635,18391
11476,2018-06-12 17:50:00,22741,16822
11478,2018-04-23 23:51:00,20977,12293
11479,2018-04-25 17:50:00,35570,20671
11480,2018-03-31 01:29:00,22377,28713
11484,2018-06-02 05:49:00,32506,21752
11485,2018-03-18 00:49:00,27094,18128
11487,2018-02-12 22:39:00,27877,14363
11488,2018-04-15 13:27:00,15356,6607
11489,2018-03-02 18:27:00,24077,19223
11490,2018-04-13 21:05:00,23780,21134
11491,2018-05-04 16:57:00,16816,15045
11492,2018-03-30 02:28:00,27100,20130
11493,2018-04-01 01:55:00,34407,22322
11494,2018-03-30 04:50:00,13596,12079
11495,2018-06-12 14:02:00,12204,21661
11497,2018-03-23 03:06:00,21196,16359
11499,2018-04-21 15:32:00,21173,22352
11500,2018-03-03 17:25:00,28098,16429
11502,2018-01-31 16:18:00,33891,22167
11503,2018-05-29 07:09:00,31746,27524
11504,2018-04-28 23:29:00,16414,20924
11506,2018-05-02 13:57:00,33831,20149
11511,2018-05-16 23:07:00,22042,22613
11512,2018-05-26 07:02:00,26994,20098
11514,2018-02-26 01:43:00,32591,21777
11517,2018-02-11 05:51:00,17164,9149
